scenario,band,day,hour,threshold_m,pop_share,pop_share_node_alloc,residents_covered
strict_unconditional,central,Wed,15,400,0.988344862685991,0.9885362525885998,1958042
strict_unconditional,central,Wed,16,100,0.3129304983194161,0.3753283905482246,619957
strict_unconditional,central,Wed,16,200,0.7592152864172643,0.787549157046595,1504106
strict_unconditional,central,Wed,16,300,0.9471557827114558,0.951808720192677,1876441
strict_unconditional,central,Wed,16,400,0.9882741376698564,0.9885204720287618,1957902
strict_unconditional,central,Wed,17,100,0.3106268289426977,0.37292179391777736,615393
strict_unconditional,central,Wed,17,200,0.756634220975894,0.785300344101133,1498993
strict_unconditional,central,Wed,17,300,0.9465757306668617,0.9509689552265486,1875292
strict_unconditional,central,Wed,17,400,0.9882729285809566,0.9885053889807994,1957900
strict_unconditional,central,Wed,18,100,0.03482748427860771,0.042564310942297304,68998
strict_unconditional,central,Wed,18,200,0.13901239919095268,0.1472380374773347,275402
strict_unconditional,central,Wed,18,300,0.30022137913141794,0.30737866116981005,594778
strict_unconditional,central,Wed,18,400,0.4845089907525311,0.49302889747065926,959877
strict_unconditional,central,Wed,19,100,0.03065038886244701,0.03686248975629642,60722
strict_unconditional,central,Wed,19,200,0.12193069565526679,0.12892515151794748,241561
strict_unconditional,central,Wed,19,300,0.2664015223164881,0.2730375688225217,527777
strict_unconditional,central,Wed,19,400,0.4384595054516375,0.4487965919420565,868646
strict_unconditional,central,Wed,20,100,0.028706700124409016,0.03477018112124104,56872
strict_unconditional,central,Wed,20,200,0.11474491563278577,0.12205258537854251,227325
strict_unconditional,central,Wed,20,300,0.25364403886024045,0.2601414890664238,502502
strict_unconditional,central,Wed,20,400,0.4190922401386792,0.4278818265674727,830277
strict_unconditional,central,Wed,21,100,0.027715277713664773,0.0334001072555511,54908
strict_unconditional,central,Wed,21,200,0.11095304662852173,0.11814103159151972,219813
strict_unconditional,central,Wed,21,300,0.2448830092633345,0.2519112063115896,485146
strict_unconditional,central,Wed,21,400,0.4072449029165582,0.41601146141555184,806806
strict_unconditional,central,Wed,22,100,0.026803752284390914,0.03251131153075165,53102
strict_unconditional,central,Wed,22,200,0.1074024197022624,0.1145376979978564,212778
strict_unconditional,central,Wed,22,300,0.23723097623351674,0.24306175796429438,469986
strict_unconditional,central,Wed,22,400,0.3954050458535436,0.40394538319591156,783350
strict_unconditional,central,Wed,23,100,0.026454199053264443,0.03219947271024426,52409
strict_unconditional,central,Wed,23,200,0.10587071995991787,0.11311963910594194,209744
strict_unconditional,central,Wed,23,300,0.23423929073096644,0.24034798340850555,464059
strict_unconditional,central,Wed,23,400,0.39099758364316023,0.3996533767525391,774618
strict_unconditional,central,Thu,0,100,0.026262224471739398,0.03196228715154187,52029
strict_unconditional,central,Thu,0,200,0.10515014447143235,0.11252760647274014,208316
strict_unconditional,central,Thu,0,300,0.23258304692511664,0.23908852117938093,460778
strict_unconditional,central,Thu,0,400,0.38814880491937026,0.39730637623541415,768974
strict_unconditional,central,Thu,1,100,0.025939932597285695,0.03136578519723357,51390
strict_unconditional,central,Thu,1,200,0.10443380042640697,0.11170751550434177,206897
strict_unconditional,central,Thu,1,300,0.23192873664813127,0.2383897992293479,459482
strict_unconditional,central,Thu,1,400,0.3874534200916064,0.39642149512043734,767597
strict_unconditional,central,Thu,2,100,0.02566280549470073,0.030998354140597806,50841
strict_unconditional,central,Thu,2,200,0.10359717735958951,0.11079657160608286,205240
strict_unconditional,central,Thu,2,300,0.23024620871716747,0.23656895849169177,456148
strict_unconditional,central,Thu,2,400,0.38462343302772345,0.39356026420594503,761990
strict_unconditional,central,Thu,3,100,0.02566280549470073,0.030998354140597806,50841
strict_unconditional,central,Thu,3,200,0.10359717735958951,0.11079657160608286,205240
strict_unconditional,central,Thu,3,300,0.23024620871716747,0.23656895849169177,456148
strict_unconditional,central,Thu,3,400,0.38462343302772345,0.39356026420594503,761990
strict_unconditional,central,Thu,4,100,0.025985097369154435,0.031594856094906094,51480
strict_unconditional,central,Thu,4,200,0.10431352140461489,0.11161666257448125,206659
strict_unconditional,central,Thu,4,300,0.2309005189941529,0.23726768044172486,457445
strict_unconditional,central,Thu,4,400,0.3853188178554873,0.39444514532092184,763368
strict_unconditional,central,Thu,5,100,0.025985097369154435,0.031594856094906094,51480
strict_unconditional,central,Thu,5,200,0.10431352140461489,0.11161666257448125,206659
strict_unconditional,central,Thu,5,300,0.2309005189941529,0.23726768044172486,457445
strict_unconditional,central,Thu,5,400,0.3853188178554873,0.39444514532092184,763368
strict_unconditional,central,Thu,6,100,0.026230266842649123,0.031763798589910644,51966
strict_unconditional,central,Thu,6,200,0.10533635887274163,0.11250520245612636,208685
strict_unconditional,central,Thu,6,300,0.23301480733513075,0.2396956664166806,461633
strict_unconditional,central,Thu,6,400,0.3890875829745497,0.39882751902485397,770834
strict_unconditional,central,Thu,7,100,0.02905840671939788,0.03495743879501394,57569
strict_unconditional,central,Thu,7,200,0.11688188590662882,0.12495260198251551,231559
strict_unconditional,central,Thu,7,300,0.25819003158301645,0.26595226106360514,511509
strict_unconditional,central,Thu,7,400,0.4239828041657223,0.43385032118614386,839966
strict_unconditional,central,Thu,8,100,0.038341750037884405,0.047167090097453006,75960
strict_unconditional,central,Thu,8,200,0.1526135107726877,0.16247298013004383,302348
strict_unconditional,central,Thu,8,300,0.3284554128475683,0.3395030664170361,650714
strict_unconditional,central,Thu,8,400,0.5233421340152484,0.5362612554883396,1036810
strict_unconditional,central,Thu,9,100,0.3142591524946785,0.3772141001545988,622589
strict_unconditional,central,Thu,9,200,0.7619177735448373,0.7909103728975702,1509460
strict_unconditional,central,Thu,9,300,0.9475978433305025,0.95210770269711,1877317
strict_unconditional,central,Thu,9,400,0.9884343668614581,0.9886595611491941,1958220
strict_unconditional,central,Thu,10,100,0.3144158324423393,0.3773285522816989,622899
strict_unconditional,central,Thu,10,200,0.7619430828280376,0.7909323552448945,1509510
strict_unconditional,central,Thu,10,300,0.9476116886388721,0.95210770269711,1877344
strict_unconditional,central,Thu,10,400,0.9884343668614581,0.9886595611491941,1958220
strict_unconditional,central,Thu,11,100,0.3144158324423393,0.3773285522816989,622899
strict_unconditional,central,Thu,11,200,0.7619430828280376,0.7909323552448945,1509510
strict_unconditional,central,Thu,11,300,0.9476116886388721,0.95210770269711,1877344
strict_unconditional,central,Thu,11,400,0.9884343668614581,0.9886595611491941,1958220
strict_unconditional,central,Thu,12,100,0.31291146068317405,0.37555335536885814,619919
strict_unconditional,central,Thu,12,200,0.7610122302713667,0.7903875716309436,1507666
strict_unconditional,central,Thu,12,300,0.9470935281690399,0.9519580610459675,1876318
strict_unconditional,central,Thu,12,400,0.9883436419030717,0.9886416254352581,1958040
strict_unconditional,central,Thu,13,100,0.313283408147734,0.37592745215457357,620656
strict_unconditional,central,Thu,13,200,0.7609559528994487,0.7901747342264946,1507555
strict_unconditional,central,Thu,13,300,0.9471444691095375,0.9519228511200207,1876419
strict_unconditional,central,Thu,13,400,0.988413847445092,0.9886447722670247,1958179
strict_unconditional,central,Thu,14,100,0.314299097983312,0.3770761449942103,622668
strict_unconditional,central,Thu,14,200,0.7616836594987149,0.790768048233029,1508996
strict_unconditional,central,Thu,14,300,0.94760680305502,0.9520938524011134,1877335
strict_unconditional,central,Thu,14,400,0.9884343668614581,0.9886595611491941,1958220
strict_unconditional,central,Thu,15,100,0.31419540056699297,0.3770021598578536,622463
strict_unconditional,central,Thu,15,200,0.761347586304237,0.7905830826664844,1508331
strict_unconditional,central,Thu,15,300,0.9474404738036489,0.9520691906889946,1877005
strict_unconditional,central,Thu,15,400,0.9883476387596078,0.9885362525885998,1958048
strict_unconditional,central,Thu,16,100,0.31343855162119455,0.3760991127771311,620963
strict_unconditional,central,Thu,16,200,0.7603236188290177,0.7895455205709497,1506302
strict_unconditional,central,Thu,16,300,0.9472491123320428,0.9519422966377857,1876626
strict_unconditional,central,Thu,16,400,0.9882769137434734,0.9885204720287618,1957908
strict_unconditional,central,Thu,17,100,0.3111348822444761,0.37369251614668386,616399
strict_unconditional,central,Thu,17,200,0.7577425533876472,0.7872967076254875,1501189
strict_unconditional,central,Thu,17,300,0.9466690602874485,0.9511025316716574,1875477
strict_unconditional,central,Thu,17,400,0.9882757046545736,0.9885053889807994,1957905
strict_unconditional,central,Thu,18,100,0.034494709125441544,0.042197585795952314,68339
strict_unconditional,central,Thu,18,200,0.13693773249566263,0.14492186628571405,271292
strict_unconditional,central,Thu,18,300,0.29582462728900105,0.302985191766042,586068
strict_unconditional,central,Thu,18,400,0.4781428213240994,0.48605615837564475,947264
strict_unconditional,central,Thu,19,100,0.030210522506870598,0.03636238940320935,59851
strict_unconditional,central,Thu,19,200,0.11956033931915218,0.12626958234065086,236865
strict_unconditional,central,Thu,19,300,0.2617003871158961,0.26830100957979897,518463
strict_unconditional,central,Thu,19,400,0.4320637879770444,0.4417989766227904,855976
strict_unconditional,central,Thu,20,100,0.028706700124409016,0.03477018112124104,56872
strict_unconditional,central,Thu,20,200,0.11474491563278577,0.12205258537854251,227325
strict_unconditional,central,Thu,20,300,0.25364403886024045,0.2601414890664238,502502
strict_unconditional,central,Thu,20,400,0.4190922401386792,0.4278818265674727,830277
strict_unconditional,central,Thu,21,100,0.027715277713664773,0.0334001072555511,54908
strict_unconditional,central,Thu,21,200,0.11095304662852173,0.11814103159151972,219813
strict_unconditional,central,Thu,21,300,0.2448830092633345,0.2519112063115896,485146
strict_unconditional,central,Thu,21,400,0.4072449029165582,0.41601146141555184,806806
strict_unconditional,central,Thu,22,100,0.026803752284390914,0.03251131153075165,53102
strict_unconditional,central,Thu,22,200,0.1074024197022624,0.1145376979978564,212778
strict_unconditional,central,Thu,22,300,0.23723097623351674,0.24306175796429438,469986
strict_unconditional,central,Thu,22,400,0.3954050458535436,0.40394538319591156,783350
strict_unconditional,central,Thu,23,100,0.026454199053264443,0.03219947271024426,52409
strict_unconditional,central,Thu,23,200,0.10587071995991787,0.11311963910594194,209744
strict_unconditional,central,Thu,23,300,0.23423929073096644,0.24034798340850555,464059
strict_unconditional,central,Thu,23,400,0.39099758364316023,0.3996533767525391,774618
strict_unconditional,central,Fri,0,100,0.026262224471739398,0.03196228715154187,52029
strict_unconditional,central,Fri,0,200,0.10515014447143235,0.11252760647274014,208316
strict_unconditional,central,Fri,0,300,0.23258304692511664,0.23908852117938093,460778
strict_unconditional,central,Fri,0,400,0.38814880491937026,0.39730637623541415,768974
strict_unconditional,central,Fri,1,100,0.025939932597285695,0.03136578519723357,51390
strict_unconditional,central,Fri,1,200,0.10443380042640697,0.11170751550434177,206897
strict_unconditional,central,Fri,1,300,0.23192873664813127,0.2383897992293479,459482
strict_unconditional,central,Fri,1,400,0.3874534200916064,0.39642149512043734,767597
strict_unconditional,central,Fri,2,100,0.02566280549470073,0.030998354140597806,50841
strict_unconditional,central,Fri,2,200,0.10359717735958951,0.11079657160608286,205240
strict_unconditional,central,Fri,2,300,0.23024620871716747,0.23656895849169177,456148
strict_unconditional,central,Fri,2,400,0.38462343302772345,0.39356026420594503,761990
strict_unconditional,central,Fri,3,100,0.02566280549470073,0.030998354140597806,50841
strict_unconditional,central,Fri,3,200,0.10359717735958951,0.11079657160608286,205240
strict_unconditional,central,Fri,3,300,0.23024620871716747,0.23656895849169177,456148
strict_unconditional,central,Fri,3,400,0.38462343302772345,0.39356026420594503,761990
strict_unconditional,central,Fri,4,100,0.025985097369154435,0.031594856094906094,51480
strict_unconditional,central,Fri,4,200,0.10431352140461489,0.11161666257448125,206659
strict_unconditional,central,Fri,4,300,0.2309005189941529,0.23726768044172486,457445
strict_unconditional,central,Fri,4,400,0.3853188178554873,0.39444514532092184,763368
strict_unconditional,central,Fri,5,100,0.025985097369154435,0.031594856094906094,51480
strict_unconditional,central,Fri,5,200,0.10431352140461489,0.11161666257448125,206659
strict_unconditional,central,Fri,5,300,0.2309005189941529,0.23726768044172486,457445
strict_unconditional,central,Fri,5,400,0.3853188178554873,0.39444514532092184,763368
strict_unconditional,central,Fri,6,100,0.026230266842649123,0.031763798589910644,51966
strict_unconditional,central,Fri,6,200,0.10533635887274163,0.11250520245612636,208685
strict_unconditional,central,Fri,6,300,0.23301480733513075,0.2396956664166806,461633
strict_unconditional,central,Fri,6,400,0.3890875829745497,0.39882751902485397,770834
strict_unconditional,central,Fri,7,100,0.02905840671939788,0.03495743879501394,57569
strict_unconditional,central,Fri,7,200,0.11688188590662882,0.12495260198251551,231559
strict_unconditional,central,Fri,7,300,0.25819003158301645,0.26595226106360514,511509
strict_unconditional,central,Fri,7,400,0.4239828041657223,0.43385032118614386,839966
strict_unconditional,central,Fri,8,100,0.038341750037884405,0.047167090097453006,75960
strict_unconditional,central,Fri,8,200,0.1526135107726877,0.16247298013004383,302348
strict_unconditional,central,Fri,8,300,0.3284554128475683,0.3395030664170361,650714
strict_unconditional,central,Fri,8,400,0.5233421340152484,0.5362612554883396,1036810
strict_unconditional,central,Fri,9,100,0.3145878147367227,0.3775808526075658,623240
strict_unconditional,central,Fri,9,200,0.761700735142817,0.7905379978835723,1509030
strict_unconditional,central,Fri,9,300,0.9471938786083276,0.9517885628406069,1876517
strict_unconditional,central,Fri,9,400,0.9883891026082772,0.9886595611491941,1958130
strict_unconditional,central,Fri,10,100,0.31474449468438354,0.37769530473466595,623551
strict_unconditional,central,Fri,10,200,0.7617260444260172,0.7905599802308967,1509080
strict_unconditional,central,Fri,10,300,0.9472077239166973,0.9517885628406069,1876544
strict_unconditional,central,Fri,10,400,0.9883891026082772,0.9886595611491941,1958130
strict_unconditional,central,Fri,11,100,0.31474449468438354,0.37769530473466595,623551
strict_unconditional,central,Fri,11,200,0.7617260444260172,0.7905599802308967,1509080
strict_unconditional,central,Fri,11,300,0.9472077239166973,0.9517885628406069,1876544
strict_unconditional,central,Fri,11,400,0.9883891026082772,0.9886595611491941,1958130
strict_unconditional,central,Fri,12,100,0.3132626510217336,0.37592010782182506,620615
strict_unconditional,central,Fri,12,200,0.7607996670735225,0.7900151966169455,1507245
strict_unconditional,central,Fri,12,300,0.946689563446865,0.9516389211894645,1875518
strict_unconditional,central,Fri,12,400,0.9882983776498907,0.9886416254352581,1957950
strict_unconditional,central,Fri,13,100,0.3136112806599577,0.3762753489265793,621306
strict_unconditional,central,Fri,13,200,0.7607403409263633,0.7898023592124969,1507128
strict_unconditional,central,Fri,13,300,0.9467405043873625,0.9516037112635175,1875619
strict_unconditional,central,Fri,13,400,0.988368583191911,0.9886447722670247,1958089
strict_unconditional,central,Fri,14,100,0.31445525602492946,0.3772607239639281,622978
strict_unconditional,central,Fri,14,200,0.7614674764743808,0.7903956732190313,1508568
strict_unconditional,central,Fri,14,300,0.947202838332845,0.9517747125446103,1876535
strict_unconditional,central,Fri,14,400,0.9883891026082772,0.9886595611491941,1958130
strict_unconditional,central,Fri,15,100,0.31435155860861036,0.3771867388275716,622772
strict_unconditional,central,Fri,15,200,0.7611314032799031,0.7902107076524864,1507902
strict_unconditional,central,Fri,15,300,0.9470365090814739,0.9517500508324916,1876205
strict_unconditional,central,Fri,15,400,0.9883023745064269,0.9885362525885998,1957958
strict_unconditional,central,Fri,16,100,0.31351524126030034,0.37628741988964237,621115
strict_unconditional,central,Fri,16,200,0.7600745441331145,0.7891731455569518,1505809
strict_unconditional,central,Fri,16,300,0.9468451476098676,0.9516231567812826,1875826
strict_unconditional,central,Fri,16,400,0.9882316494902924,0.9885204720287618,1957818
strict_unconditional,central,Fri,17,100,0.31102005675962424,0.37362342741684174,616172
strict_unconditional,central,Fri,17,200,0.7566651724804505,0.785776859014529,1499054
strict_unconditional,central,Fri,17,300,0.9461271360548481,0.9507660510968627,1874403
strict_unconditional,central,Fri,17,400,0.9882009656760599,0.98848856045865,1957757
strict_unconditional,central,Fri,18,100,0.0343876179230313,0.04206421058921023,68126
strict_unconditional,central,Fri,18,200,0.13664204285483805,0.14458246830003807,270706
strict_unconditional,central,Fri,18,300,0.29552024393082593,0.30264210192708735,585465
strict_unconditional,central,Fri,18,400,0.4780809915359284,0.4860142523800936,947142
strict_unconditional,central,Fri,19,100,0.030210522506870598,0.03636238940320935,59851
strict_unconditional,central,Fri,19,200,0.11956033931915218,0.12626958234065086,236865
strict_unconditional,central,Fri,19,300,0.2617003871158961,0.26830100957979897,518463
strict_unconditional,central,Fri,19,400,0.4320637879770444,0.4417989766227904,855976
strict_unconditional,central,Fri,20,100,0.028706700124409016,0.03477018112124104,56872
strict_unconditional,central,Fri,20,200,0.11474491563278577,0.12205258537854251,227325
strict_unconditional,central,Fri,20,300,0.25364403886024045,0.2601414890664238,502502
strict_unconditional,central,Fri,20,400,0.4190922401386792,0.4278818265674727,830277
strict_unconditional,central,Fri,21,100,0.027715277713664773,0.0334001072555511,54908
strict_unconditional,central,Fri,21,200,0.11095304662852173,0.11814103159151972,219813
strict_unconditional,central,Fri,21,300,0.2448830092633345,0.2519112063115896,485146
strict_unconditional,central,Fri,21,400,0.4072449029165582,0.41601146141555184,806806
strict_unconditional,central,Fri,22,100,0.026803752284390914,0.03251131153075165,53102
strict_unconditional,central,Fri,22,200,0.1074024197022624,0.1145376979978564,212778
strict_unconditional,central,Fri,22,300,0.23723097623351674,0.24306175796429438,469986
strict_unconditional,central,Fri,22,400,0.3954050458535436,0.40394538319591156,783350
strict_unconditional,central,Fri,23,100,0.026454199053264443,0.03219947271024426,52409
strict_unconditional,central,Fri,23,200,0.10587071995991787,0.11311963910594194,209744
strict_unconditional,central,Fri,23,300,0.23423929073096644,0.24034798340850555,464059
strict_unconditional,central,Fri,23,400,0.39099758364316023,0.3996533767525391,774618
strict_unconditional,central,Sat,0,100,0.025204609532104873,0.030859331694436807,49934
strict_unconditional,central,Sat,0,200,0.1011707800212384,0.10882202213014378,200433
strict_unconditional,central,Sat,0,300,0.22336506859440833,0.22955467075756394,442516
strict_unconditional,central,Sat,0,400,0.37493643750872246,0.3827868977357874,742799
strict_unconditional,central,Sat,1,100,0.024882317657651174,0.030262829740128512,49295
strict_unconditional,central,Sat,1,200,0.10045443597621302,0.10800193116174539,199014
strict_unconditional,central,Sat,1,300,0.22271075831742296,0.2288559488075309,441220
strict_unconditional,central,Sat,1,400,0.3742410526809586,0.38190201662081064,741421
strict_unconditional,central,Sat,2,100,0.024605190555066204,0.02989539868349275,48746
strict_unconditional,central,Sat,2,200,0.09961781290939556,0.10709098726348648,197356
strict_unconditional,central,Sat,2,300,0.2210282303864592,0.2270351080698748,437886
strict_unconditional,central,Sat,2,400,0.3714110656170757,0.3790407857063184,735815
strict_unconditional,central,Sat,3,100,0.024605190555066204,0.02989539868349275,48746
strict_unconditional,central,Sat,3,200,0.09961781290939556,0.10709098726348648,197356
strict_unconditional,central,Sat,3,300,0.2210282303864592,0.2270351080698748,437886
strict_unconditional,central,Sat,3,400,0.3714110656170757,0.3790407857063184,735815
strict_unconditional,central,Sat,4,100,0.024927482429519907,0.03049190063780104,49385
strict_unconditional,central,Sat,4,200,0.10033415695442094,0.10791107823188485,198775
strict_unconditional,central,Sat,4,300,0.22168254066344453,0.22773383001990785,439183
strict_unconditional,central,Sat,4,400,0.37210645044483953,0.37992566682129514,737192
strict_unconditional,central,Sat,5,100,0.024927482429519907,0.03049190063780104,49385
strict_unconditional,central,Sat,5,200,0.10033415695442094,0.10791107823188485,198775
strict_unconditional,central,Sat,5,300,0.22168254066344453,0.22773383001990785,439183
strict_unconditional,central,Sat,5,400,0.37210645044483953,0.37992566682129514,737192
strict_unconditional,central,Sat,6,100,0.024951290248020844,0.030503374340757273,49432
strict_unconditional,central,Sat,6,200,0.10054254787608581,0.10805402707224546,199188
strict_unconditional,central,Sat,6,300,0.22222380215975338,0.22819087931684526,440255
strict_unconditional,central,Sat,6,400,0.373328802237266,0.3811455394572491,739614
strict_unconditional,central,Sat,7,100,0.025466209762946477,0.03110782953768368,50452
strict_unconditional,central,Sat,7,200,0.1022674464505637,0.1100541223009602,202605
strict_unconditional,central,Sat,7,300,0.2265356385087123,0.23276079870025917,448797
strict_unconditional,central,Sat,7,400,0.3794856498643581,0.3874107882724725,751811
strict_unconditional,central,Sat,8,100,0.027964374096464868,0.03436813205842743,55401
strict_unconditional,central,Sat,8,200,0.11113280386156223,0.11875543660881642,220169
strict_unconditional,central,Sat,8,300,0.24321821181716477,0.2502716123868196,481848
strict_unconditional,central,Sat,8,400,0.4058570543149095,0.41411644882363763,804057
strict_unconditional,central,Sat,9,100,0.07979814737345779,0.0966590412653336,158091
strict_unconditional,central,Sat,9,200,0.2787888224504845,0.29671843213411814,552318
strict_unconditional,central,Sat,9,300,0.5305438200879361,0.5438447565071125,1051078
strict_unconditional,central,Sat,9,400,0.7507024060932698,0.7606139774397328,1487241
strict_unconditional,central,Sat,10,100,0.08070698760207609,0.09797994240914187,159891
strict_unconditional,central,Sat,10,200,0.2801369274452493,0.2977852433863698,554988
strict_unconditional,central,Sat,10,300,0.5316597115410955,0.5451159135782547,1053288
strict_unconditional,central,Sat,10,400,0.7510316223150181,0.7609848973249551,1487893
strict_unconditional,central,Sat,11,100,0.08070698760207609,0.09797994240914187,159891
strict_unconditional,central,Sat,11,200,0.2801369274452493,0.2977852433863698,554988
strict_unconditional,central,Sat,11,300,0.5316597115410955,0.5451159135782547,1053288
strict_unconditional,central,Sat,11,400,0.7510316223150181,0.7609848973249551,1487893
strict_unconditional,central,Sat,12,100,0.07964782054774774,0.09665649922092696,157793
strict_unconditional,central,Sat,12,200,0.27757875080246314,0.2946187359067329,549920
strict_unconditional,central,Sat,12,300,0.5297367380167961,0.543853948257505,1049479
strict_unconditional,central,Sat,12,400,0.748324499659901,0.7583624913206453,1482530
strict_unconditional,central,Sat,13,100,0.07909194069145058,0.09599963531520755,156692
